0.0 0.774
0.01001 1.072
0.02002 1.297
0.03003 1.205
0.04004 1.273
0.05005 1.24
0.06006 1.166
0.07007 1.122
0.08008 1.162
0.09009 1.101
0.1001 0.933
0.11011 0.899
0.12012 0.931
0.13013 0.839
0.14014 0.822
0.15015 0.784
0.16016 0.826
0.17017 0.812
0.18018 0.948
0.19019 0.947
0.2002 1.098
0.21021 1.046
0.22022 1.066
0.23023 0.937
0.24024 0.895
0.25025 0.914
0.26026 1.017
0.27027 1.037
0.28028 1.108
0.29029 1.168
0.3003 1.102
0.31031 0.986
0.32032 0.881
0.33033 0.995
0.34034 1.051
0.35035 0.983
0.36036 1.028
0.37037 1.108
0.38038 0.956
0.39039 0.904
0.4004 1.046
0.41041 1.055
0.42042 1.005
0.43043 1.062
0.44044 1.06
0.45045 0.993
0.46046 0.996
0.47047 0.927
0.48048 0.874
0.49049 0.898
0.5005 0.952
0.51051 0.908
0.52052 0.982
0.53053 0.909
0.54054 0.888
0.55055 0.901
0.56056 0.888
0.57057 1.071
0.58058 1.129
0.59059 1.023
0.6006 0.936
0.61061 0.889
0.62062 0.81
0.63063 0.787
0.64064 0.864
0.65065 0.918
0.66066 0.945
0.67067 0.888
0.68068 0.983
0.69069 1.031
0.7007 0.994
0.71071 1.044
0.72072 1.111
0.73073 1.025
0.74074 0.895
0.75075 0.908
0.76076 0.856
0.77077 0.813
0.78078 0.742
0.79079 0.847
0.8008 0.836
0.81081 0.891
0.82082 0.894
0.83083 1.102
0.84084 1.15
0.85085 1.243
0.86086 1.212
0.87087 1.199
0.88088 1.157
0.89089 1.039
0.9009 0.997
0.91091 1.096
0.92092 1.092
0.93093 1.014
0.94094 1.121
0.95095 1.009
0.96096 0.97
0.97097 0.957
0.98098 0.971
0.99099 0.938
1.001 0.954
1.01101 0.943
1.02102 0.968
1.03103 0.988
1.04104 0.937
1.05105 0.999
1.06106 0.954
1.07107 0.965
1.08108 0.948
1.09109 1.035
1.1011 1.015
1.11111 1.04
1.12112 0.963
1.13113 0.929
1.14114 0.92
1.15115 1.065
1.16116 1.072
1.17117 1.146
1.18118 1.175
1.19119 1.092
1.2012 1.038
1.21121 1.091
1.22122 1.058
1.23123 1.087
1.24124 1.245
1.25125 1.143
1.26126 1.091
1.27127 1.017
1.28128 0.998
1.29129 0.888
1.3013 0.84
1.31131 0.724
1.32132 0.839
1.33133 0.788
1.34134 0.851
1.35135 0.912
1.36136 1.022
1.37137 1.0
1.38138 1.036
1.39139 1.006
1.4014 0.976
1.41141 0.92
1.42142 0.931
1.43143 0.945
1.44144 1.079
1.45145 1.109
1.46146 1.163
1.47147 1.05
1.48148 1.032
1.49149 0.879
1.5015 0.961
1.51151 0.904
1.52152 0.928
1.53153 0.965
1.54154 0.919
1.55155 0.87
1.56156 0.992
1.57157 0.979
1.58158 0.896
1.59159 0.889
1.6016 0.833
1.61161 0.735
1.62162 0.798
1.63163 0.726
1.64164 0.81
1.65165 0.792
1.66166 0.875
1.67167 0.895
1.68168 1.073
1.69169 1.01
1.7017 1.08
1.71171 1.122
1.72172 1.12
1.73173 1.021
1.74174 1.057
1.75175 0.968
1.76176 0.819
1.77177 0.917
1.78178 1.01
1.79179 1.026
1.8018 1.069
1.81181 1.053
1.82182 1.052
1.83183 1.09
1.84184 1.144
1.85185 1.145
1.86186 1.223
1.87187 1.194
1.88188 1.133
1.89189 1.184
1.9019 1.302
1.91191 1.58
1.92192 1.842
1.93193 2.437
1.94194 3.019
1.95195 3.697
1.96196 4.342
1.97197 4.961
1.98198 5.351
1.99199 5.644
2.002 5.798
2.01201 5.585
2.02202 5.191
2.03203 4.713
2.04204 4.126
2.05205 3.727
2.06206 3.693
2.07207 3.979
2.08208 4.399
2.09209 4.763
2.1021 4.658
2.11211 4.324
2.12212 3.495
2.13213 2.595
2.14214 1.862
2.15215 1.472
2.16216 1.15
2.17217 1.008
2.18218 1.063
2.19219 1.007
2.2022 0.917
2.21221 0.924
2.22222 1.058
2.23223 0.889
2.24224 0.889
2.25225 0.969
2.26226 0.927
2.27227 0.864
2.28228 1.013
2.29229 1.129
2.3023 1.092
2.31231 1.098
2.32232 1.108
2.33233 1.155
2.34234 1.002
2.35235 1.022
2.36236 0.931
2.37237 1.047
2.38238 0.899
2.39239 1.078
2.4024 1.158
2.41241 1.347
2.42242 1.262
2.43243 1.331
2.44244 1.119
2.45245 1.061
2.46246 0.963
2.47247 0.99
2.48248 0.991
2.49249 1.027
2.5025 0.948
2.51251 0.987
2.52252 0.9
2.53253 0.931
2.54254 0.969
2.55255 1.004
2.56256 0.903
2.57257 1.001
2.58258 1.069
2.59259 1.105
2.6026 1.125
2.61261 1.169
2.62262 1.038
2.63263 0.935
2.64264 0.875
2.65265 0.866
2.66266 0.944
2.67267 1.034
2.68268 1.04
2.69269 1.018
2.7027 0.952
2.71271 0.876
2.72272 0.882
2.73273 0.745
2.74274 0.811
2.75275 0.905
2.76276 0.988
2.77277 1.086
2.78278 1.118
2.79279 1.034
2.8028 0.967
2.81281 0.993
2.82282 0.899
2.83283 0.955
2.84284 1.02
2.85285 1.093
2.86286 0.999
2.87287 1.048
2.88288 1.066
2.89289 0.985
2.9029 0.952
2.91291 0.935
2.92292 0.873
2.93293 0.987
2.94294 1.137
2.95295 1.399
2.96296 1.722
2.97297 2.179
2.98298 2.569
2.99299 2.892
3.003 2.997
3.01301 2.839
3.02302 2.434
3.03303 2.065
3.04304 1.635
3.05305 1.25
3.06306 1.066
3.07307 1.051
3.08308 0.927
3.09309 0.96
3.1031 1.013
3.11311 1.108
3.12312 1.078
3.13313 1.051
3.14314 1.14
3.15315 1.132
3.16316 1.035
3.17317 1.06
3.18318 1.042
3.19319 0.911
3.2032 0.917
3.21321 0.94
3.22322 0.958
3.23323 1.006
3.24324 1.124
3.25325 1.132
3.26326 1.177
3.27327 1.147
3.28328 1.143
3.29329 1.094
3.3033 0.992
3.31331 0.844
3.32332 0.827
3.33333 0.714
3.34334 0.655
3.35335 0.693
3.36336 0.876
3.37337 0.853
3.38338 0.947
3.39339 0.992
3.4034 1.016
3.41341 0.928
3.42342 0.981
3.43343 1.061
3.44344 1.075
3.45345 1.026
3.46346 1.089
3.47347 1.134
3.48348 1.078
3.49349 1.096
3.5035 1.21
3.51351 1.201
3.52352 1.18
3.53353 1.189
3.54354 1.22
3.55355 1.078
3.56356 1.004
3.57357 0.918
3.58358 0.873
3.59359 0.833
3.6036 0.896
3.61361 1.019
3.62362 1.178
3.63363 1.241
3.64364 1.209
3.65365 1.288
3.66366 1.176
3.67367 1.022
3.68368 0.988
3.69369 0.982
3.7037 0.931
3.71371 0.953
3.72372 1.068
3.73373 1.032
3.74374 1.085
3.75375 1.079
3.76376 1.129
3.77377 1.108
3.78378 1.123
3.79379 1.039
3.8038 1.079
3.81381 1.06
3.82382 1.015
3.83383 1.086
3.84384 1.151
3.85385 1.093
3.86386 1.132
3.87387 1.018
3.88388 0.936
3.89389 0.877
3.9039 0.859
3.91391 0.773
3.92392 0.845
3.93393 0.879
3.94394 0.887
3.95395 0.917
3.96396 1.038
3.97397 1.048
3.98398 0.962
3.99399 0.909
4.004 0.975
4.01401 0.795
4.02402 0.776
4.03403 0.848
4.04404 0.82
4.05405 0.83
4.06406 0.93
4.07407 0.93
4.08408 0.852
4.09409 0.928
4.1041 0.792
4.11411 0.86
4.12412 0.866
4.13413 0.881
4.14414 0.862
4.15415 0.948
4.16416 0.885
4.17417 0.947
4.18418 1.086
4.19419 1.168
4.2042 1.169
4.21421 1.134
4.22422 1.036
4.23423 1.06
4.24424 1.066
4.25425 1.079
4.26426 1.181
4.27427 1.397
4.28428 1.385
4.29429 1.609
4.3043 1.846
4.31431 2.195
4.32432 2.604
4.33433 3.223
4.34434 3.861
4.35435 4.579
4.36436 5.36
4.37437 5.999
4.38438 6.467
4.39439 6.79
4.4044 6.94
4.41441 6.702
4.42442 6.266
4.43443 5.728
4.44444 4.974
4.45445 4.171
4.46446 3.419
4.47447 2.862
4.48448 2.323
4.49449 1.989
4.5045 1.658
4.51451 1.562
4.52452 1.318
4.53453 1.215
4.54454 1.177
4.55455 1.144
4.56456 1.059
4.57457 1.107
4.58458 1.101
4.59459 1.042
4.6046 1.146
4.61461 1.085
4.62462 1.099
4.63463 1.11
4.64464 0.988
4.65465 0.887
4.66466 0.798
4.67467 0.791
4.68468 0.764
4.69469 0.889
4.7047 0.933
4.71471 1.068
4.72472 1.055
4.73473 1.032
4.74474 1.032
4.75475 0.953
4.76476 0.865
4.77477 0.922
4.78478 0.975
4.79479 0.915
4.8048 0.99
4.81481 1.005
4.82482 0.961
4.83483 1.027
4.84484 1.078
4.85485 1.176
4.86486 1.336
4.87487 1.331
4.88488 1.3
4.89489 1.27
4.9049 1.171
4.91491 1.227
4.92492 1.406
4.93493 1.577
4.94494 2.022
4.95495 2.61
4.96496 3.201
4.97497 3.744
4.98498 4.361
4.99499 4.632
5.00501 4.554
5.01502 4.33
5.02503 3.958
5.03504 3.425
5.04505 2.842
5.05506 2.435
5.06507 1.912
5.07508 1.504
5.08509 1.227
5.0951 1.12
5.10511 1.041
5.11512 1.087
5.12513 1.128
5.13514 1.224
5.14515 1.222
5.15516 1.141
5.16517 1.086
5.17518 0.989
5.18519 0.947
5.1952 0.908
5.20521 0.994
5.21522 0.998
5.22523 1.078
5.23524 0.969
5.24525 0.996
5.25526 0.954
5.26527 0.904
5.27528 0.882
5.28529 0.885
5.2953 0.92
5.30531 0.937
5.31532 0.989
5.32533 1.06
5.33534 1.167
5.34535 1.131
5.35536 1.061
5.36537 1.025
5.37538 1.026
5.38539 0.969
5.3954 0.929
5.40541 1.011
5.41542 1.061
5.42543 1.163
5.43544 1.184
5.44545 1.212
5.45546 1.218
5.46547 1.242
5.47548 1.157
5.48549 1.008
5.4955 0.954
5.50551 0.932
5.51552 0.841
5.52553 0.838
5.53554 0.932
5.54555 0.94
5.55556 0.875
5.56557 0.85
5.57558 0.755
5.58559 0.784
5.5956 0.75
5.60561 0.775
5.61562 0.844
5.62563 0.92
5.63564 0.904
5.64565 0.99
5.65566 1.016
5.66567 1.019
5.67568 1.009
5.68569 0.942
5.6957 0.88
5.70571 0.95
5.71572 1.014
5.72573 0.958
5.73574 0.999
5.74575 1.126
5.75576 1.065
5.76577 1.007
5.77578 1.049
5.78579 1.128
5.7958 1.004
5.80581 0.999
5.81582 1.015
5.82583 0.956
5.83584 0.999
5.84585 1.015
5.85586 1.021
5.86587 0.969
5.87588 1.012
5.88589 0.957
5.8959 0.961
5.90591 0.904
5.91592 0.827
5.92593 0.746
5.93594 0.721
5.94595 0.778
5.95596 0.803
5.96597 0.808
5.97598 0.968
5.98599 1.032
5.996 0.949
6.00601 0.935
6.01602 1.101
6.02603 0.946
6.03604 0.85
6.04605 0.923
6.05606 0.983
6.06607 0.856
6.07608 0.925
6.08609 1.032
6.0961 1.015
6.10611 0.928
6.11612 1.006
6.12613 0.988
6.13614 0.797
6.14615 0.883
6.15616 1.008
6.16617 1.01
6.17618 0.965
6.18619 1.11
6.1962 1.123
6.20621 1.1
6.21622 1.092
6.22623 1.182
6.23624 1.218
6.24625 1.083
6.25626 1.143
6.26627 1.098
6.27628 1.134
6.28629 1.074
6.2963 1.153
6.30631 1.018
6.31632 1.078
6.32633 1.07
6.33634 1.053
6.34635 0.974
6.35636 1.038
6.36637 1.029
6.37638 0.993
6.38639 1.014
6.3964 1.028
6.40641 1.048
6.41642 0.987
6.42643 0.896
6.43644 0.855
6.44645 0.897
6.45646 0.81
6.46647 0.805
6.47648 0.856
6.48649 0.939
6.4965 0.949
6.50651 0.944
6.51652 1.055
6.52653 1.022
6.53654 1.016
6.54655 1.011
6.55656 1.141
6.56657 1.055
6.57658 1.176
6.58659 1.168
6.5966 1.164
6.60661 1.105
6.61662 1.039
6.62663 1.066
6.63664 1.016
6.64665 0.905
6.65666 0.873
6.66667 0.938
6.67668 0.889
6.68669 0.886
6.6967 1.0
6.70671 0.973
6.71672 0.898
6.72673 0.835
6.73674 0.903
6.74675 0.887
6.75676 0.983
6.76677 1.054
6.77678 1.065
6.78679 1.169
6.7968 1.142
6.80681 1.072
6.81682 1.102
6.82683 1.146
6.83684 0.949
